cpu2006|444.namd|baseline|0|315.811412
cpu2006|444.namd|baseline|1|328.809406
cpu2006|444.namd|baseline|2|312.101948
cpu2006|444.namd|baseline|3|311.985134
cpu2006|444.namd|baseline|4|312.800918
cpu2006|447.dealII|baseline|0|820.86712
cpu2006|447.dealII|baseline|1|818.127412
cpu2006|447.dealII|baseline|2|816.29547
cpu2006|447.dealII|baseline|3|820.303331
cpu2006|447.dealII|baseline|4|817.881461
cpu2006|450.soplex|baseline|0|270.79623
cpu2006|450.soplex|baseline|1|271.626465
cpu2006|450.soplex|baseline|2|272.364628
cpu2006|450.soplex|baseline|3|274.541665
cpu2006|450.soplex|baseline|4|276.643109
cpu2006|453.povray|baseline|0|181.915152
cpu2006|453.povray|baseline|1|181.466137
cpu2006|453.povray|baseline|2|183.233504
cpu2006|453.povray|baseline|3|182.712427
cpu2006|453.povray|baseline|4|182.573553
cpu2006|471.omnetpp|baseline|0|250.885963
cpu2006|471.omnetpp|baseline|1|251.497914
cpu2006|471.omnetpp|baseline|2|253.816092
cpu2006|471.omnetpp|baseline|3|257.500111
cpu2006|471.omnetpp|baseline|4|254.828344
cpu2006|473.astar|baseline|0|433.879303
cpu2006|473.astar|baseline|1|438.391046
cpu2006|473.astar|baseline|2|436.872688
cpu2006|473.astar|baseline|3|435.297104
cpu2006|473.astar|baseline|4|435.326145
cpu2006|483.xalancbmk|baseline|0|642.359123
cpu2006|483.xalancbmk|baseline|1|641.225333
cpu2006|483.xalancbmk|baseline|2|641.841822
cpu2006|483.xalancbmk|baseline|3|640.341369
cpu2006|483.xalancbmk|baseline|4|648.022051
cpu2017|507.cactuBSSN_r|baseline|0|323.707149
cpu2017|507.cactuBSSN_r|baseline|1|323.950122
cpu2017|507.cactuBSSN_r|baseline|2|326.823673
cpu2017|507.cactuBSSN_r|baseline|3|323.324413
cpu2017|507.cactuBSSN_r|baseline|4|323.410194
cpu2017|508.namd_r|baseline|0|308.970751
cpu2017|508.namd_r|baseline|1|312.158989
cpu2017|508.namd_r|baseline|2|310.365521
cpu2017|508.namd_r|baseline|3|309.388182
cpu2017|508.namd_r|baseline|4|308.610807
cpu2017|510.parest_r|baseline|0|1411.511326
cpu2017|510.parest_r|baseline|1|1412.452489
cpu2017|510.parest_r|baseline|2|1413.415567
cpu2017|510.parest_r|baseline|3|1413.597208
cpu2017|510.parest_r|baseline|4|1413.113543
cpu2017|511.povray_r|baseline|0|707.48553
cpu2017|511.povray_r|baseline|1|706.861217
cpu2017|511.povray_r|baseline|2|710.210444
cpu2017|511.povray_r|baseline|3|707.079222
cpu2017|511.povray_r|baseline|4|706.717773
cpu2017|526.blender_r|baseline|0|411.192362
cpu2017|526.blender_r|baseline|1|411.701307
cpu2017|526.blender_r|baseline|2|411.203907
cpu2017|526.blender_r|baseline|3|410.591598
cpu2017|526.blender_r|baseline|4|411.17748
cpu2017|520.omnetpp_r|baseline|0|678.158937
cpu2017|520.omnetpp_r|baseline|1|679.120713
cpu2017|520.omnetpp_r|baseline|2|678.947236
cpu2017|520.omnetpp_r|baseline|3|680.101441
cpu2017|520.omnetpp_r|baseline|4|677.38239
cpu2017|523.xalancbmk_r|baseline|0|683.707039
cpu2017|523.xalancbmk_r|baseline|1|684.350674
cpu2017|523.xalancbmk_r|baseline|2|686.744993
cpu2017|523.xalancbmk_r|baseline|3|681.103401
cpu2017|523.xalancbmk_r|baseline|4|685.131652
cpu2017|531.deepsjeng_r|baseline|0|349.516119
cpu2017|531.deepsjeng_r|baseline|1|349.241681
cpu2017|531.deepsjeng_r|baseline|2|349.071515
cpu2017|531.deepsjeng_r|baseline|3|348.953395
cpu2017|531.deepsjeng_r|baseline|4|349.109267
cpu2017|541.leela_r|baseline|0|1120.438309
cpu2017|541.leela_r|baseline|1|1121.346059
cpu2017|541.leela_r|baseline|2|1119.047159
cpu2017|541.leela_r|baseline|3|1119.026426
cpu2017|541.leela_r|baseline|4|1120.648736
cpu2006|444.namd|cfi|0|311.695092
cpu2006|444.namd|cfi|1|312.628083
cpu2006|444.namd|cfi|2|311.422426
cpu2006|444.namd|cfi|3|311.87742
cpu2006|444.namd|cfi|4|311.802062
cpu2006|447.dealII|cfi|0|834.746728
cpu2006|447.dealII|cfi|1|828.519571
cpu2006|447.dealII|cfi|2|829.963261
cpu2006|447.dealII|cfi|3|828.867493
cpu2006|447.dealII|cfi|4|828.688839
cpu2006|450.soplex|cfi|0|268.54456
cpu2006|450.soplex|cfi|1|270.119495
cpu2006|450.soplex|cfi|2|269.578946
cpu2006|450.soplex|cfi|3|271.8123
cpu2006|450.soplex|cfi|4|269.121342
cpu2006|453.povray|cfi|0|183.389073
cpu2006|453.povray|cfi|1|182.674093
cpu2006|453.povray|cfi|2|182.790674
cpu2006|453.povray|cfi|3|182.33338
cpu2006|453.povray|cfi|4|183.934026
cpu2006|471.omnetpp|cfi|0|257.245887
cpu2006|471.omnetpp|cfi|1|256.032346
cpu2006|471.omnetpp|cfi|2|255.61575
cpu2006|471.omnetpp|cfi|3|256.908759
cpu2006|471.omnetpp|cfi|4|254.039844
cpu2006|473.astar|cfi|0|436.199985
cpu2006|473.astar|cfi|1|436.144396
cpu2006|473.astar|cfi|2|435.160134
cpu2006|473.astar|cfi|3|435.792578
cpu2006|473.astar|cfi|4|439.182311
cpu2006|483.xalancbmk|cfi|0|640.521263
cpu2006|483.xalancbmk|cfi|1|642.488969
cpu2006|483.xalancbmk|cfi|2|642.007197
cpu2006|483.xalancbmk|cfi|3|639.526654
cpu2006|483.xalancbmk|cfi|4|642.259624
cpu2017|507.cactuBSSN_r|cfi|0|312.334757
cpu2017|507.cactuBSSN_r|cfi|1|313.032237
cpu2017|507.cactuBSSN_r|cfi|2|313.577769
cpu2017|507.cactuBSSN_r|cfi|3|314.108595
cpu2017|507.cactuBSSN_r|cfi|4|314.755712
cpu2017|508.namd_r|cfi|0|308.586976
cpu2017|508.namd_r|cfi|1|308.863557
cpu2017|508.namd_r|cfi|2|310.795044
cpu2017|508.namd_r|cfi|3|309.4201
cpu2017|508.namd_r|cfi|4|308.482802
cpu2017|510.parest_r|cfi|0|1408.419974
cpu2017|510.parest_r|cfi|1|1408.254843
cpu2017|510.parest_r|cfi|2|1407.828827
cpu2017|510.parest_r|cfi|3|1409.972028
cpu2017|510.parest_r|cfi|4|1407.987186
cpu2017|511.povray_r|cfi|0|718.892996
cpu2017|511.povray_r|cfi|1|719.835366
cpu2017|511.povray_r|cfi|2|722.012581
cpu2017|511.povray_r|cfi|3|715.486029
cpu2017|511.povray_r|cfi|4|721.455616
cpu2017|526.blender_r|cfi|0|412.159536
cpu2017|526.blender_r|cfi|1|411.118902
cpu2017|526.blender_r|cfi|2|411.614632
cpu2017|526.blender_r|cfi|3|411.485138
cpu2017|526.blender_r|cfi|4|410.809468
cpu2017|520.omnetpp_r|cfi|0|684.185526
cpu2017|520.omnetpp_r|cfi|1|680.535611
cpu2017|520.omnetpp_r|cfi|2|675.695713
cpu2017|520.omnetpp_r|cfi|3|680.993698
cpu2017|520.omnetpp_r|cfi|4|682.853709
cpu2017|523.xalancbmk_r|cfi|0|683.049287
cpu2017|523.xalancbmk_r|cfi|1|680.267025
cpu2017|523.xalancbmk_r|cfi|2|683.172876
cpu2017|523.xalancbmk_r|cfi|3|679.322742
cpu2017|523.xalancbmk_r|cfi|4|679.234291
cpu2017|531.deepsjeng_r|cfi|0|347.176338
cpu2017|531.deepsjeng_r|cfi|1|347.921516
cpu2017|531.deepsjeng_r|cfi|2|348.163428
cpu2017|531.deepsjeng_r|cfi|3|348.107807
cpu2017|531.deepsjeng_r|cfi|4|347.89871
cpu2017|541.leela_r|cfi|0|1123.764758
cpu2017|541.leela_r|cfi|1|1122.795617
cpu2017|541.leela_r|cfi|2|1121.971525
cpu2017|541.leela_r|cfi|3|1124.056026
cpu2017|541.leela_r|cfi|4|1122.660546
cpu2006|444.namd|vtype|0|311.760263
cpu2006|444.namd|vtype|1|311.885388
cpu2006|444.namd|vtype|2|312.138586
cpu2006|444.namd|vtype|3|311.846639
cpu2006|444.namd|vtype|4|312.257286
cpu2006|447.dealII|vtype|0|830.299781
cpu2006|447.dealII|vtype|1|830.320016
cpu2006|447.dealII|vtype|2|829.07752
cpu2006|447.dealII|vtype|3|826.267292
cpu2006|447.dealII|vtype|4|824.123977
cpu2006|450.soplex|vtype|0|271.910708
cpu2006|450.soplex|vtype|1|270.673685
cpu2006|450.soplex|vtype|2|271.465608
cpu2006|450.soplex|vtype|3|271.540554
cpu2006|450.soplex|vtype|4|272.37606
cpu2006|453.povray|vtype|0|190.373572
cpu2006|453.povray|vtype|1|191.094044
cpu2006|453.povray|vtype|2|191.817644
cpu2006|453.povray|vtype|3|192.408827
cpu2006|453.povray|vtype|4|190.687005
cpu2006|471.omnetpp|vtype|0|262.978064
cpu2006|471.omnetpp|vtype|1|252.27251
cpu2006|471.omnetpp|vtype|2|259.947963
cpu2006|471.omnetpp|vtype|3|261.169265
cpu2006|471.omnetpp|vtype|4|264.728094
cpu2006|473.astar|vtype|0|429.638738
cpu2006|473.astar|vtype|1|431.297578
cpu2006|473.astar|vtype|2|432.449213
cpu2006|473.astar|vtype|3|434.571426
cpu2006|473.astar|vtype|4|429.882968
cpu2006|483.xalancbmk|vtype|0|644.239437
cpu2006|483.xalancbmk|vtype|1|638.034037
cpu2006|483.xalancbmk|vtype|2|639.012645
cpu2006|483.xalancbmk|vtype|3|638.467769
cpu2006|483.xalancbmk|vtype|4|638.450531
cpu2017|507.cactuBSSN_r|vtype|0|325.066493
cpu2017|507.cactuBSSN_r|vtype|1|324.800336
cpu2017|507.cactuBSSN_r|vtype|2|325.099394
cpu2017|507.cactuBSSN_r|vtype|3|326.309624
cpu2017|507.cactuBSSN_r|vtype|4|326.527518
cpu2017|508.namd_r|vtype|0|309.205688
cpu2017|508.namd_r|vtype|1|310.358713
cpu2017|508.namd_r|vtype|2|309.721936
cpu2017|508.namd_r|vtype|3|308.821128
cpu2017|508.namd_r|vtype|4|310.785013
cpu2017|510.parest_r|vtype|0|1417.977112
cpu2017|510.parest_r|vtype|1|1418.453569
cpu2017|510.parest_r|vtype|2|1416.695161
cpu2017|510.parest_r|vtype|3|1417.524963
cpu2017|510.parest_r|vtype|4|1416.26804
cpu2017|511.povray_r|vtype|0|715.226704
cpu2017|511.povray_r|vtype|1|716.723853
cpu2017|511.povray_r|vtype|2|712.50665
cpu2017|511.povray_r|vtype|3|716.304425
cpu2017|511.povray_r|vtype|4|714.160605
cpu2017|526.blender_r|vtype|0|426.254168
cpu2017|526.blender_r|vtype|1|427.887182
cpu2017|526.blender_r|vtype|2|427.514479
cpu2017|526.blender_r|vtype|3|427.367838
cpu2017|526.blender_r|vtype|4|427.915077
cpu2017|520.omnetpp_r|vtype|0|683.367696
cpu2017|520.omnetpp_r|vtype|1|681.87136
cpu2017|520.omnetpp_r|vtype|2|690.206251
cpu2017|520.omnetpp_r|vtype|3|683.360404
cpu2017|520.omnetpp_r|vtype|4|696.842002
cpu2017|523.xalancbmk_r|vtype|0|693.885925
cpu2017|523.xalancbmk_r|vtype|1|698.508631
cpu2017|523.xalancbmk_r|vtype|2|695.35657
cpu2017|523.xalancbmk_r|vtype|3|691.441916
cpu2017|523.xalancbmk_r|vtype|4|700.572961
cpu2017|531.deepsjeng_r|vtype|0|346.526565
cpu2017|531.deepsjeng_r|vtype|1|346.669454
cpu2017|531.deepsjeng_r|vtype|2|346.17865
cpu2017|531.deepsjeng_r|vtype|3|346.37791
cpu2017|531.deepsjeng_r|vtype|4|346.597796
cpu2017|541.leela_r|vtype|0|1123.533563
cpu2017|541.leela_r|vtype|1|1122.538596
cpu2017|541.leela_r|vtype|2|1121.633206
cpu2017|541.leela_r|vtype|3|1124.709332
cpu2017|541.leela_r|vtype|4|1121.656894
